ts,device,co2,temp,rh,rssi
1770191115233,dev01,1186,21.5,57.6,
1770191115436,dev01,814,22.5,49,
1770191115636,dev01,1095,27.4,61.4,
1770191115843,dev01,1069,20.1,63.5,
1770191116053,dev01,890,27.3,39.4,
1770191116253,dev01,683,26.2,55.2,
1770191116452,dev01,1107,26.8,54.5,
1770191116658,dev01,1063,24.6,38.4,
1770191116858,dev01,675,25.3,36.3,
1770191117073,dev01,1035,20.9,70.5,
1770191117279,dev01,516,25.8,43.3,
1770191117498,dev01,1099,27.2,63.1,
1770191117717,dev01,1102,20.2,68.5,
1770191117918,dev01,580,24.3,41.5,
1770191118119,dev01,565,25.8,71.4,
1770191118332,dev01,578,27,43.2,
1770191118541,dev01,629,20.7,54.9,
1770191118752,dev01,828,25,66.8,
1770191118963,dev01,851,23.6,63.9,
1770191119172,dev01,1258,20.8,67.5,
1770191119381,dev01,965,22.5,56.6,
1770191119592,dev01,1007,25.4,65.4,
1770191119805,dev01,808,24,51.1,
1770191120014,dev01,613,25.2,59.3,
1770191120218,dev01,922,23.1,64.9,
1770191120432,dev01,753,21.1,49.2,
1770191120656,dev01,433,25.5,54,
1770191120858,dev01,525,27.9,41.3,
1770191121059,dev01,727,23.8,39.3,
1770191121264,dev01,1178,20.4,59.9,
1770191121464,dev01,478,26.7,49.6,
1770191121671,dev01,878,27.6,52.7,
1770191121883,dev01,670,23,45.8,
1770191122093,dev01,535,27.2,58.6,
1770191122295,dev01,573,27.1,68.2,
1770191122499,dev01,905,21.4,46.1,
1770191122704,dev01,1181,25.5,40.7,
1770191122914,dev01,767,23.5,50.5,
1770191123123,dev01,564,21.8,63.8,
1770191123330,dev01,667,25.9,49.6,
1770191123536,dev01,466,20.2,63.8,
1770191123748,dev01,1250,22.8,66.5,
1770191123951,dev01,1095,26.8,72.1,
1770191124155,dev01,1080,23.9,43,
1770191124364,dev01,453,25.1,47.2,
1770191124574,dev01,739,25.1,44.7,
1770191124779,dev01,463,24.7,43.1,
1770191124981,dev01,1174,24.3,40.1,
1770191125194,dev01,1208,20.3,46.8,
1770191125408,dev01,627,23.2,71,
1770191125616,dev01,431,26.8,38.4,
1770191125829,dev01,609,26.2,60,
1770191126043,dev01,980,25.9,68.7,
1770191126247,dev01,597,25.7,40.5,
1770191126450,dev01,941,21.4,36.1,
1770191126662,dev01,889,23.4,49.8,
1770191126875,dev01,558,24.9,72.4,
1770191127078,dev01,503,24.4,60.5,
1770191127286,dev01,1189,23.5,54.6,
1770191127491,dev01,973,26.3,60.4,
1770191127694,dev01,588,24.2,72.5,
1770191127905,dev01,875,27.4,52.9,
1770191128104,dev01,1192,22.8,58.7,
1770191128310,dev01,865,26.7,62.9,
1770191128514,dev01,1236,23.5,72.3,
1770191128737,dev01,1211,27.2,48.6,
1770191128946,dev01,883,25,68.4,
1770191129159,dev01,1180,22.7,66.7,
1770191129361,dev01,444,22.7,63.8,
1770191129563,dev01,1227,23.6,68.8,
1770191129763,dev01,937,22.3,48.4,
1770191129965,dev01,905,24.8,44.4,
1770191130170,dev01,1051,23.3,59.3,
1770191130372,dev01,904,26,54,
1770191130577,dev01,685,27.7,42.2,
1770191130797,dev01,721,24.8,71.9,
1770191131013,dev01,997,25.2,60.6,
1770191131224,dev01,430,22.1,67,
1770191131435,dev01,771,22.9,43.5,
1770191131638,dev01,434,21,68.7,
1770191131840,dev01,847,26.5,57.7,
1770191132046,dev01,1295,27.1,57.5,
1770191132246,dev01,415,25.7,64.2,
1770191132457,dev01,1218,26.5,70.6,
1770191132666,dev01,583,20.2,43.7,
1770191132873,dev01,1063,25.8,51.8,
1770191133075,dev01,413,24.1,68.9,
1770191133288,dev01,1110,26.1,54.3,
1770191133497,dev01,523,26.7,40.7,
1770191133717,dev01,600,25.3,63.8,
1770191133919,dev01,987,20.5,55.2,
1770191134122,dev01,1128,22.3,58.5,
1770191134331,dev01,475,27.8,53.2,
1770191134537,dev01,767,27.8,65.9,
1770191134740,dev01,1193,23.1,52.5,
1770191134952,dev01,906,27.9,46.9,
1770191135154,dev01,648,28,70.8,
1770191135357,dev01,972,20.3,61.4,
1770191135557,dev01,571,26,44.8,
1770191135771,dev01,1291,22.6,46.9,
1770191135972,dev01,832,20.3,65.1,
1770191136173,dev01,848,20.3,62.9,
1770191136380,dev01,675,21.8,37.9,
1770191136583,dev01,829,26,70.1,
1770191136794,dev01,972,24.8,73.2,
1770191136995,dev01,867,23.9,51.7,
1770191137200,dev01,529,21.2,65.8,
1770191137404,dev01,639,22,55,
1770191137616,dev01,567,26,63.2,
1770191137827,dev01,434,20.8,36.2,
1770191138029,dev01,1015,24.4,46.7,
1770191138248,dev01,570,20.7,72.9,
1770191138452,dev01,1252,21,65.1,
1770191138654,dev01,737,25.5,39.7,
1770191138859,dev01,1238,22.4,36.1,
1770191139059,dev01,440,22.6,66.5,
1770191139262,dev01,980,25.9,43.1,
1770191139468,dev01,1005,24.3,50.8,
1770191139678,dev01,415,24.8,61.1,
1770191139882,dev01,1158,26.5,55.1,
1770191140097,dev01,572,25.4,56.3,
1770191140310,dev01,1144,21.6,38.1,
1770191140514,dev01,724,27.7,40,
1770191140717,dev01,1272,20.7,68.1,
1770191140918,dev01,857,20.1,57.1,
1770191141131,dev01,495,23.7,72.1,
1770191141345,dev01,568,26.4,72.8,
1770191141549,dev01,949,27.7,47.2,
1770191141750,dev01,480,24.8,52.7,
1770191141949,dev01,1061,27.5,59.7,
1770191142150,dev01,825,24.2,58.8,
1770191142365,dev01,1174,27.9,54.8,
1770191142576,dev01,1135,25.9,55.7,
1770191142779,dev01,1207,27.2,64.1,
1770191142979,dev01,841,25.7,67.9,
1770191143181,dev01,1046,20.2,49.2,
1770191143396,dev01,624,21.4,62.6,
1770191143610,dev01,644,22,42.9,
1770191143812,dev01,499,22,60.8,
1770191144016,dev01,1167,20.5,65,
1770191144230,dev01,533,24.1,61.8,
1770191144435,dev01,487,26.4,44.2,
1770191144635,dev01,1027,21,55.3,
1770191144841,dev01,827,23.3,37.4,
1770191145060,dev01,897,27.2,49.7,
1770191145261,dev01,892,24.4,40,
1770191145466,dev01,746,24.8,69.3,
1770191145670,dev01,515,24,72.1,
1770191145877,dev01,873,25.1,72.9,
1770191146077,dev01,1229,20.7,45.7,
1770191146279,dev01,616,25.1,65.9,
1770191146483,dev01,1152,23.4,66.9,
1770191146687,dev01,1002,20.2,38.5,
1770191146904,dev01,605,26.2,36.4,
1770191147113,dev01,1021,21.7,66.8,
1770191147325,dev01,942,23.8,53.4,
1770191147538,dev01,1107,20.2,49,
1770191147744,dev01,992,26.2,35.8,
1770191147950,dev01,811,27.7,69.3,
1770191148151,dev01,765,23.7,48.5,
1770191148359,dev01,465,20.8,43.6,
1770191148560,dev01,790,20.1,40.6,
1770191148765,dev01,1079,24.8,59.3,
1770191148967,dev01,409,25,42.8,
1770191149170,dev01,554,22.5,42.8,
1770191149374,dev01,862,21,37,
1770191149577,dev01,435,24.3,64.5,
1770191149781,dev01,1179,26.2,47.4,
1770191149989,dev01,804,27.5,55.7,
1770191150191,dev01,1078,26.9,47.3,
1770191150403,dev01,529,23.5,50.9,
1770191150607,dev01,755,24.6,54.2,
1770191150810,dev01,839,24.3,56.5,
1770191151024,dev01,595,25.6,39.7,
1770191151240,dev01,662,27.4,68.3,
1770191151451,dev01,1100,22.3,44,
1770191151654,dev01,468,21.7,73.4,
1770191151857,dev01,1035,25.7,57.9,
1770191152060,dev01,645,23.5,67.9,
1770191152273,dev01,1169,24,60.3,
1770191152499,dev01,572,21.4,42.1,
1770191152716,dev01,928,25.7,52.9,
1770191152920,dev01,865,20.8,44,
1770191153123,dev01,723,24.8,69.2,
1770191153333,dev01,837,22.8,73.6,
1770191153545,dev01,1218,26.9,44,
1770191153747,dev01,760,24.6,61.4,
1770191153955,dev01,1036,22,38.9,
1770191154170,dev01,1201,26.8,64.5,
1770191154372,dev01,652,20.5,50.3,
1770191154573,dev01,1275,21.7,60.5,
1770191154779,dev01,758,25.3,52.6,
1770191154997,dev01,1137,21.4,59.4,
1770191155207,dev01,940,27.5,39.3,
1770191155416,dev01,1091,21.1,48.1,
1770191155622,dev01,1287,21.3,60,
1770191155838,dev01,1203,22.6,53.9,
1770191156051,dev01,1167,25.7,62.2,
1770191156263,dev01,861,24.8,51.9,
1770191156472,dev01,1199,24.5,39,
1770191156684,dev01,1008,22.7,46.5,
1770191156896,dev01,978,27,63.6,
1770191157106,dev01,815,25.3,58.3,
1770191157320,dev01,1053,26.8,60.4,
1770191157521,dev01,1206,25.2,65.6,
1770191157730,dev01,611,24.7,66.9,
1770191157937,dev01,714,23.9,69,
1770191158139,dev01,977,27.3,70.8,
1770191158348,dev01,859,23.2,44.1,
1770191158560,dev01,778,27.7,71.8,
1770191158778,dev01,631,24.7,47.8,
1770191158983,dev01,928,21.9,47.1,
1770191159187,dev01,646,26,53.6,
1770191159405,dev01,574,26.2,43.7,
1770191159607,dev01,1263,26.8,53,
1770191159821,dev01,464,27,54.9,
1770191160032,dev01,666,21.5,42,
1770191160247,dev01,941,27.1,61.1,
1770191160451,dev01,411,23.8,73.2,
1770191160660,dev01,1145,24,49.2,
1770191160867,dev01,716,23.7,35.2,
1770191161075,dev01,699,25.3,50.7,
1770191161281,dev01,1183,23.2,36.5,
1770191161495,dev01,744,28,38.4,
1770191161695,dev01,421,22.7,54.6,
1770191161899,dev01,755,21.6,65.6,
1770191162107,dev01,743,24.9,74.9,
1770191162318,dev01,1133,24.1,44.7,
1770191162530,dev01,518,27.9,46.1,
1770191162743,dev01,1038,25.3,56,
1770191162948,dev01,943,26.7,63.4,
1770191163154,dev01,609,20.9,72.4,
1770191163362,dev01,690,25.1,70.8,
1770191163576,dev01,506,23.9,61.5,
1770191163779,dev01,1111,23.5,37.1,
1770191163990,dev01,1294,27.2,71.6,
1770191164200,dev01,858,21.4,35.3,
1770191164404,dev01,679,22.8,50.2,
1770191164607,dev01,1030,24,49.7,
1770191164812,dev01,587,24.6,57.2,
1770191165024,dev01,479,26.1,41.4,
1770191165232,dev01,1097,27.7,63.1,
1770191165448,dev01,675,20.9,46.5,
1770191165653,dev01,1112,24.7,36.4,
1770191165862,dev01,441,22.9,37.8,
1770191166075,dev01,1123,23.6,70.6,
1770191166280,dev01,407,24.3,36.7,
1770191166489,dev01,1058,22.2,70.7,
1770191166701,dev01,475,22.4,72.7,
1770191166904,dev01,872,26.2,61.4,
1770191167109,dev01,565,20.3,36.7,
1770191167312,dev01,693,27.6,53.4,
1770191167527,dev01,724,22.8,71.3,
1770191167729,dev01,861,27.9,56.9,
1770191167937,dev01,1205,23.7,35.7,
1770191168149,dev01,1002,24.7,63.4,
1770191168360,dev01,514,24.6,51.9,
1770191168563,dev01,729,27.8,35.1,
1770191168768,dev01,1220,24.2,72.7,
1770191168971,dev01,695,24.3,57.7,
1770191169176,dev01,1292,27.7,51.3,
1770191169385,dev01,732,20.7,68.5,
1770191169588,dev01,971,26.8,70.3,
1770191169790,dev01,761,26.4,47.8,
1770191169994,dev01,406,27.2,42.4,
1770191170197,dev01,709,25.6,57.4,
1770191170407,dev01,1214,24.7,60.4,
1770191170622,dev01,415,22.6,60.3,
1770191170837,dev01,1129,20.8,56.7,
1770191171040,dev01,799,24.6,38.5,
1770191171243,dev01,1050,22.5,45.8,
1770191171444,dev01,846,20.6,67,
1770191171660,dev01,482,20.7,42.9,
1770191171876,dev01,1168,20.6,74.6,
1770191172079,dev01,1105,22.6,49.8,
1770191172292,dev01,933,22.4,68.6,
1770191172505,dev01,1145,23.2,67.5,
1770191172709,dev01,1098,25,50.4,
1770191172923,dev01,591,27.2,56.6,
1770191173132,dev01,575,25.4,55.7,
1770191173340,dev01,703,23,47.2,
1770191173542,dev01,413,25.7,71.1,
1770191173757,dev01,1138,23.5,55.4,
1770191173966,dev01,932,24,48.2,
1770191174171,dev01,1084,24,74.8,
1770191174376,dev01,649,21.7,54.1,
1770191174587,dev01,673,20.6,42.8,
1770191174800,dev01,823,22.6,57.4,
1770191175007,dev01,941,25.7,52.8,
1770191175209,dev01,401,21.3,73.4,
1770191175421,dev01,988,24,60.6,
1770191175623,dev01,1284,27,74,
1770191175825,dev01,1003,27,67.8,
1770191176037,dev01,566,20.4,62.1,
1770191176238,dev01,533,27.7,68.8,
1770191176444,dev01,757,22.2,68.4,
1770191176653,dev01,1175,27.5,55.7,
1770191176854,dev01,739,26.9,60,
1770191177055,dev01,1299,20,57.6,
1770191177270,dev01,728,27.1,67.5,
1770191177469,dev01,1156,22.2,73.4,
1770191177685,dev01,966,24.6,36.6,
1770191177890,dev01,606,23.4,46.5,
1770191178104,dev01,575,26.6,60.2,
1770191178304,dev01,1140,24.9,50.4,
1770191178505,dev01,519,24.2,63.4,
1770191178717,dev01,1136,27.1,59,
1770191178920,dev01,414,26.9,36.4,
1770191179121,dev01,451,21.6,52.9,
1770191179321,dev01,584,25,49.7,
1770191179520,dev01,1013,26,65.9,
1770191179735,dev01,896,25.9,38.2,
1770191179936,dev01,733,21.2,69.4,
1770191180150,dev01,619,24.7,70.8,
1770191180365,dev01,781,22.4,35.4,
1770191180569,dev01,846,21.2,52.8,
1770191180771,dev01,485,21.7,59.8,
1770191180986,dev01,1214,27.7,59.2,
1770191181185,dev01,717,25.5,41.5,
1770191181395,dev01,1249,27.4,44.2,
1770191181610,dev01,702,22.1,59.9,
1770191181812,dev01,1180,26.6,35.1,
1770191182014,dev01,1050,24.4,41.4,
1770191182215,dev01,960,23.2,54.4,
1770191182419,dev01,641,28,53.9,
1770191182624,dev01,795,25.7,74.4,
1770191182827,dev01,936,26.4,64.3,
1770191183039,dev01,559,26,46.3,
1770191183250,dev01,531,21.2,59.7,
1770191183461,dev01,734,25.8,41.1,
1770191183672,dev01,1264,23.9,57.4,
1770191183878,dev01,1122,26.5,46.7,
1770191184081,dev01,479,24.6,44.6,
1770191184294,dev01,514,22.6,71,
1770191184507,dev01,1097,21.5,35.9,
1770191184716,dev01,1104,27.3,51.2,
1770191184932,dev01,1268,26.5,53.7,
1770191185143,dev01,1181,25.9,64.5,
1770191185344,dev01,855,21.7,51.8,
1770191185555,dev01,627,27.4,65.7,
1770191185766,dev01,568,24.7,50.5,
1770191185976,dev01,1087,23.3,62,
1770191186179,dev01,1223,24.5,62.6,
1770191186382,dev01,1225,27.6,72.6,
1770191186584,dev01,776,23.6,61.8,
1770191186798,dev01,1188,22.5,46.6,
1770191187001,dev01,1163,25,59.6,
1770191187213,dev01,666,20.4,38.7,
1770191187412,dev01,852,23.4,65.7,
1770191187628,dev01,903,21.2,54.3,
1770191187843,dev01,1173,22.6,36.5,
1770191188046,dev01,922,27.7,66.6,
1770191188247,dev01,421,20.8,47.5,
1770191188460,dev01,573,20.7,55.3,
1770191188674,dev01,867,27.6,54.1,
1770191188888,dev01,623,20.4,61.5,
1770191189103,dev01,568,23.5,73.7,
1770191189317,dev01,738,20.9,58.3,
1770191189519,dev01,901,26.4,63.8,
1770191189733,dev01,792,23.2,56.6,
1770191189942,dev01,857,22.4,38.3,
1770191190155,dev01,1173,22.8,62.7,
1770191190369,dev01,1009,24.6,38.6,
1770191190570,dev01,423,27.4,55,
1770191190771,dev01,844,27.8,42,
1770191190972,dev01,590,25.8,65.8,
1770191191173,dev01,551,25.4,46.4,
1770191191378,dev01,1296,26.4,42.4,
1770191191584,dev01,937,26.7,48.4,
1770191191799,dev01,866,26.4,40.7,
1770191192002,dev01,1203,23.5,74.5,
1770191192204,dev01,1114,25.2,42.6,
1770191192415,dev01,1129,20.5,57.4,
1770191192620,dev01,486,24.8,37.1,
1770191192819,dev01,1094,27.5,51,
1770191193034,dev01,1229,24.4,60.5,
1770191193239,dev01,629,25.7,39.2,
1770191193441,dev01,778,25.2,73.3,
1770191193645,dev01,1059,27,37.6,
1770191193859,dev01,1261,20.6,52.2,
1770191194063,dev01,1114,24.2,65.1,
1770191194274,dev01,944,22.5,43.2,
1770191194475,dev01,857,24.6,63.2,
1770191194684,dev01,429,26.9,45.9,
1770191194886,dev01,874,25.7,54.3,
1770191195089,dev01,863,21.8,44.8,
1770191195299,dev01,973,27.4,67.6,
1770191195504,dev01,475,27.2,36.9,
1770191195708,dev01,1026,25.8,55.1,
1770191195911,dev01,566,20.9,48.9,
1770191196125,dev01,819,20.9,56.6,
1770191196332,dev01,1179,21.1,62.3,
1770191196535,dev01,985,26.4,47.8,
1770191196743,dev01,1235,25.5,40.7,
1770191196954,dev01,651,27.7,71.1,
1770191197168,dev01,1101,23.6,51.3,
1770191197370,dev01,1203,25.5,73.4,
1770191197581,dev01,563,26.2,56.2,
1770191197785,dev01,940,25.3,66.2,
1770191198001,dev01,432,21.1,67.7,
1770191198208,dev01,1008,21.5,72.1,
1770191198416,dev01,785,20.5,45.8,
1770191198628,dev01,990,21.4,50.2,
1770191198836,dev01,1220,21.8,59.3,
1770191199048,dev01,1128,21.7,62.8,
1770191199252,dev01,410,23,58.8,
1770191199463,dev01,793,21.8,37.2,
1770191199673,dev01,607,27.8,65.8,
1770191199878,dev01,698,22.2,64,
1770191200085,dev01,717,20,38.1,
1770191200295,dev01,898,23.9,57.8,
1770191200510,dev01,663,24.2,73.9,
1770191200723,dev01,992,20.8,70.7,
1770191200925,dev01,756,25.9,50.3,
1770191201127,dev01,837,28,48.9,
1770191352288,dev03,1241,27.9,59.9,
1770191352498,dev03,919,22.1,56.5,
1770191352712,dev03,968,20.4,74,
1770191352919,dev03,894,23.8,63.7,
1770191353127,dev03,1228,23.4,43.5,
1770191353337,dev03,600,26.7,48.8,
1770191353537,dev03,1066,25.3,49.4,
1770191353752,dev03,558,25.3,37.9,
1770191353957,dev03,1211,22,48.9,
1770191354168,dev03,652,22.4,60.4,
1770191354373,dev03,1202,23.2,56.3,
1770191354583,dev03,793,27,74.4,
1770191354796,dev03,437,25.2,54.4,
1770191355006,dev03,536,21.3,65.9,
1770191355215,dev03,793,26.3,61.5,
1770191355418,dev03,959,25.2,35.8,
1770191355627,dev03,991,23,58.1,
1770191355830,dev03,658,21.4,63.9,
1770191356035,dev03,588,23,47.7,
1770191356248,dev03,1100,22.7,69,
1770191356459,dev03,989,26.2,54.4,
1770191356667,dev03,445,22.1,54.5,
1770191356875,dev03,657,21.9,61.4,
1770191357084,dev03,1060,21.8,66.2,
1770191357295,dev03,1099,25.7,48.5,
1770191357495,dev03,1051,21.1,47.8,
1770191357697,dev03,716,26.2,72.9,
1770191357905,dev03,523,20.4,62.2,
1770191358106,dev03,739,21.3,64,
1770191358306,dev03,868,27.1,50.5,
1770191358519,dev03,450,25.7,42.6,
1770191358720,dev03,1151,23.6,69.1,
1770191358936,dev03,877,23.3,51.1,
1770191359148,dev03,729,23.3,42.5,
1770191359354,dev03,808,22,64.3,
1770191359555,dev03,894,23,56,
1770191359763,dev03,413,27.9,66.1,
1770191359977,dev03,657,23.4,39.4,
1770191360177,dev03,981,22.6,54.2,
1770191360388,dev03,589,25.4,57.7,
1770191360588,dev03,1065,22.7,64.8,
1770191360793,dev03,1284,20.2,51.7,
1770191361002,dev03,1217,22.4,44.7,
1770191361212,dev03,930,22,50.4,
1770191361422,dev03,641,25.6,65.5,
1770191361626,dev03,601,23.5,68.8,
1770191361835,dev03,448,26.9,39.1,
1770191362040,dev03,819,23.9,38.7,
1770191362251,dev03,941,20.9,71,
1770191362453,dev03,981,20.9,47.3,
1770191362666,dev03,913,23.3,64.9,
1770191362876,dev03,1293,26.2,57.4,
1770191363088,dev03,1099,25.8,73.4,
1770191363297,dev03,825,26.7,66.9,
1770191363502,dev03,905,27,54.9,
1770191363707,dev03,675,20.5,72.5,
1770191363923,dev03,911,24.3,68.5,
1770191364134,dev03,1129,25.3,46.2,
1770191364340,dev03,1182,22.7,64.4,
1770191364545,dev03,1115,24.3,53.9,
1770191364764,dev03,813,26.6,35.7,
1770191364968,dev03,661,20.5,59.4,
1770191365181,dev03,941,23.4,39.7,
1770191365395,dev03,985,24.7,47.9,
1770191365596,dev03,754,24.5,65.6,
1770191365799,dev03,865,23.3,55.2,
1770191366010,dev03,508,22.5,58.6,
1770191366212,dev03,805,26.3,35.7,
1770191366425,dev03,553,20.8,41.8,
1770191366637,dev03,577,23.9,59.3,
1770191366855,dev03,1268,26.9,65.7,
1770191367064,dev03,1221,20.2,42.8,
1770191367270,dev03,982,27.5,51.4,
1770191367482,dev03,843,22.2,49.5,
1770191367691,dev03,472,23.5,42.9,
1770191367898,dev03,905,22.9,71.8,
1770191368113,dev03,1271,20.7,59.8,
1770191368324,dev03,1213,27.4,45.3,
1770191368532,dev03,1298,26.8,44.4,
1770191368747,dev03,896,26,48.6,
1770191368953,dev03,1204,21.3,44.2,
1770191369163,dev03,412,22.3,66.1,
1770191369363,dev03,927,27.3,73.2,
1770191369578,dev03,916,22.2,44.5,
1770191369785,dev03,1054,27,49.5,
1770191369989,dev03,986,23,67.4,
1770191370191,dev03,527,23.9,71,
1770191370398,dev03,840,20.3,59.3,
1770191370611,dev03,914,21.1,49.5,
1770191370818,dev03,1081,21.7,35.3,
1770191371021,dev03,563,24.2,38.2,
1770191371229,dev03,484,22.2,37.4,
1770191371443,dev03,517,24,62.5,
1770191371651,dev03,1284,22.5,69.6,
1770191371855,dev03,484,22.3,64.9,
1770191372056,dev03,1259,23.3,54.6,
1770191372260,dev03,670,23.1,39.1,
1770191372461,dev03,1158,20.5,43.8,
1770191372671,dev03,939,22.6,45.9,
1770191372882,dev03,780,20.2,40.1,
1770191373082,dev03,460,27.9,68.5,
1770191373282,dev03,719,22.8,47,
1770191373487,dev03,891,25.5,74.3,
1770191373694,dev03,838,24,48.3,
1770191373904,dev03,1015,23.8,43.9,
1770191374108,dev03,895,24.9,63,
1770191374319,dev03,704,25.7,74.4,
1770191374526,dev03,712,23.4,61.4,
1770191374741,dev03,633,26.4,70,
1770191374953,dev03,659,27,53.1,
1770191375163,dev03,509,20.7,42.6,
1770191375364,dev03,849,24,35.9,
1770191375572,dev03,1071,27.2,46.8,
1770191375775,dev03,1059,25.3,55.5,
1770191375982,dev03,966,20.1,62.2,
1770191376190,dev03,1141,27.7,35.2,
1770191376391,dev03,695,21.1,35.2,
1770191376596,dev03,998,24.9,50.4,
1770191376796,dev03,1171,26.3,44.6,
1770191377005,dev03,789,21.7,72.3,
1770191377220,dev03,720,20.1,55,
1770191377428,dev03,1079,21.9,67,
1770191377641,dev03,860,23.2,36.2,
1770191377838,dev03,590,26.5,67.3,
1770191378039,dev03,902,23.4,73,
1770191378251,dev03,675,23.4,42.4,
1770191378456,dev03,805,23.9,53.6,
1770191378666,dev03,672,20.7,50.4,
1770191378867,dev03,589,22.4,61.8,
1770191379072,dev03,1224,23.6,61.3,
1770191379282,dev03,496,23.7,50,
1770191379482,dev03,1257,20,65.9,
1770191379687,dev03,580,20.3,38.7,
1770191379887,dev03,810,20.1,44,
1770191380093,dev03,1056,21.9,48.4,
1770191380298,dev03,762,21.8,37.7,
1770191380504,dev03,557,23.7,73.8,
1770191380709,dev03,833,25.9,42.3,
1770191380921,dev03,1202,21.3,45.8,
1770191381130,dev03,1273,24.2,53.2,
1770191381330,dev03,620,20.2,66.1,
1770191381535,dev03,905,27.5,52.4,
1770191381742,dev03,1071,27.9,43.3,
1770191381952,dev03,1263,26.5,64.3,
1770191382167,dev03,922,26.3,65.4,
1770191382368,dev03,1053,27.8,43.9,
1770191382574,dev03,824,26.6,48,
1770191382779,dev03,577,21.4,70.1,
1770191382985,dev03,515,21.6,53.3,
1770191383190,dev03,647,22.2,36.7,
1770191383390,dev03,833,25.9,61.2,
1770191383595,dev03,987,20.4,48.7,
1770191383795,dev03,749,25.3,63,
1770191384002,dev03,602,25.4,55,
1770191384210,dev03,717,23.2,52.9,
1770191384418,dev03,1005,23,37,
1770191384633,dev03,679,26,45.1,
1770191384839,dev03,1029,20.4,39.6,
1770191385045,dev03,534,23.8,38.1,
1770191385251,dev03,483,20.1,54.6,
1770191385455,dev03,896,26,38.8,
1770191385667,dev03,1157,22.6,35.6,
1770191385876,dev03,896,26.3,35.2,
1770191386082,dev03,1182,26.8,63.2,
1770191386288,dev03,1030,20.7,57.1,
1770191386493,dev03,532,21.7,38.5,
1770191386704,dev03,747,21.8,62.8,
1770191386914,dev03,512,26.4,49.2,
1770191387126,dev03,478,22.3,47,
1770191387337,dev03,496,23.5,39.5,
1770191387547,dev03,987,27.9,40.4,
1770191387755,dev03,1072,26.8,43.2,
1770191387958,dev03,880,26.4,69.2,
1770191388164,dev03,723,22.7,41.9,
1770191388365,dev03,786,27.6,44,
1770191388569,dev03,538,26.3,49.7,
1770191388779,dev03,1228,20.4,56.4,
1770191388979,dev03,831,21.4,70.5,
1770191389190,dev03,666,23.3,43.2,
1770191389397,dev03,641,22.5,62.7,
1770191389602,dev03,624,20.9,65.5,
1770191389812,dev03,969,22.7,39,
1770191390018,dev03,1300,20.1,58.5,
1770191390227,dev03,714,21,39.8,
1770191390435,dev03,567,26.8,46.8,
1770191390635,dev03,901,24.2,72.1,
1770191390844,dev03,1203,26.2,66.6,
1770191391055,dev03,1226,20.3,42.4,
1770191391263,dev03,1210,27.7,71.6,
1770191391467,dev03,594,25.6,74.2,
1770191391679,dev03,1267,21.9,55,
1770191391883,dev03,742,25.2,47.2,
1770191392095,dev03,518,24.3,38.3,
1770191392299,dev03,1019,24.1,50.1,
1770191392506,dev03,1134,23.9,61.5,
1770191392721,dev03,1169,23,70.7,
1770191392927,dev03,1193,25.3,75,
1770191393133,dev03,598,24.1,71.2,
1770191393339,dev03,882,25,60,
1770191393550,dev03,896,21.9,61.8,
1770191393758,dev03,1258,27,46.7,
1770191393959,dev03,447,26.5,38,
1770191394175,dev03,873,22.2,38,
1770191394375,dev03,1240,25.4,52.9,
1770191394586,dev03,1175,23.7,46.9,
1770191394786,dev03,1030,27.9,64.2,
